117,1137,267,83,79,0
118,1136,266,83,79,0
119,1136,266,83,79,0
120,1135,265,83,79,0
121,1135,265,83,79,0
122,1134,265,83,79,0
123,1134,264,83,79,0
124,1133,264,83,79,0
125,1133,263,83,79,0
126,1132,263,83,79,0
127,1132,263,83,79,0
128,1129,264,83,79,0
129,1127,265,83,79,0
130,1125,267,83,79,0
131,1122,268,83,79,0
132,1120,270,83,79,0
133,1118,271,83,79,0
134,1115,272,83,79,0
135,1113,274,83,79,0
136,1111,275,83,79,0
137,1109,277,83,79,0
138,1106,280,83,79,0
139,1103,283,83,79,0
140,1101,286,83,79,0
141,1098,290,83,79,0
142,1096,293,83,79,0
143,1093,296,83,79,0
144,1090,300,83,79,0
145,1088,303,83,79,0
146,1085,306,83,79,0
147,1083,310,83,79,0
148,1079,313,83,79,0
149,1075,316,83,79,0
150,1071,319,83,79,0
151,1068,322,83,79,0
152,1066,319,83,79,0
153,1064,316,83,79,0
154,1062,314,83,79,0
155,1061,311,83,79,0
156,1059,309,83,79,0
157,1057,306,83,79,0
158,1056,303,83,79,0
159,1054,301,83,79,0
160,1052,298,83,79,0
161,1051,296,83,79,0
162,1049,294,83,79,0
163,1047,292,83,79,0
164,1045,290,83,79,0
165,1043,289,83,79,0
166,1041,287,83,79,0
167,1039,285,83,79,0
168,1037,284,83,79,0
169,1035,282,83,79,0
170,1033,280,83,79,0
171,1031,279,83,79,0
172,1029,279,83,79,0
173,1027,279,83,79,0
174,1025,280,83,79,0
175,1023,280,83,79,0
176,1021,281,83,79,0
177,1019,281,83,79,0
178,1017,281,83,79,0
179,1015,282,83,79,0
180,1013,282,83,79,0
181,1012,283,83,79,0
182,1010,285,83,79,0
183,1008,287,83,79,0
184,1006,289,83,79,0
185,1004,291,83,79,0
186,1002,294,83,79,0
187,1000,296,83,79,0
188,998,298,83,79,0
189,996,300,83,79,0
190,994,302,83,79,0
191,993,305,83,79,0
192,991,305,83,79,0
193,989,306,83,79,0
194,987,306,83,79,0
195,985,307,83,79,0
196,984,307,83,79,0
197,982,308,83,79,0
198,980,308,83,79,0
199,978,309,83,79,0
200,976,309,83,79,0
201,975,310,83,79,0
202,971,309,83,79,0
203,968,308,83,79,0
204,965,308,83,79,0
205,961,307,83,79,0
206,958,307,83,79,0
207,955,306,83,79,0
208,951,305,83,79,0
209,948,305,83,79,0
210,945,304,83,79,0
211,942,304,83,79,0
212,939,303,83,79,0
213,937,302,83,79,0
214,935,301,83,79,0
215,933,301,83,79,0
216,931,300,83,79,0
217,929,299,83,79,0
218,927,299,83,79,0
219,925,298,83,79,0
220,923,297,83,79,0
221,921,297,83,79,0
222,920,297,83,79,0
223,920,297,83,79,0
224,920,297,83,79,0
225,920,297,83,79,0
226,920,297,83,79,0
227,919,297,83,79,0
228,919,297,83,79,0
229,919,297,83,79,0
230,919,297,83,79,0
231,919,297,83,79,0
232,918,296,83,79,0
233,918,296,83,79,0
234,917,296,83,79,0
235,917,296,83,79,0
236,916,296,83,79,0
237,916,296,83,79,0
238,915,295,83,79,0
239,915,295,83,79,0
240,914,295,83,79,0
241,914,295,83,79,0
242,913,295,83,79,0
243,913,295,83,79,0
244,912,295,83,79,0
245,912,294,83,79,0
246,911,294,83,79,0
247,911,294,83,79,0
248,910,294,83,79,0
249,910,294,83,79,0
250,909,294,83,79,0
251,909,294,83,79,0
252,908,294,83,79,0
253,908,294,83,79,0
254,908,294,83,79,0
255,907,294,83,79,0
256,907,294,83,79,0
257,907,294,83,79,0
258,906,294,83,79,0
259,906,294,83,79,0
260,906,294,83,79,0
261,905,294,83,79,0
262,905,294,83,79,0
263,905,294,83,79,0
264,904,294,83,79,0
265,904,294,83,79,0
266,904,294,83,79,0
267,903,294,83,79,0
268,903,294,83,79,0
269,903,294,83,79,0
270,902,294,83,79,0
271,902,294,83,79,0
272,902,294,83,79,0
273,901,294,83,79,0
274,901,294,83,79,0
275,901,294,83,79,0
276,900,294,83,79,0
277,900,294,83,79,0
278,900,294,83,79,0
279,899,294,83,79,0
280,899,294,83,79,0
281,899,295,83,79,0
282,898,295,83,79,0
283,898,295,83,79,0
284,898,295,83,79,0
285,898,295,83,79,0
286,898,295,83,79,0
287,898,295,83,79,0
288,898,295,83,79,0
289,897,295,83,79,0
290,897,295,83,79,0
291,897,295,83,79,0
292,897,295,83,79,0
293,897,295,83,79,0
294,897,295,83,79,0
295,897,295,83,79,0
296,897,295,83,79,0
297,896,295,83,79,0
298,896,295,83,79,0
299,896,295,83,79,0
300,896,295,83,79,0
301,896,295,83,79,0
302,896,295,83,79,0
303,896,295,83,79,0
304,895,295,83,79,0
305,895,295,83,79,0
306,895,295,83,79,0
307,895,295,83,79,0
308,895,295,83,79,0
309,895,295,83,79,0
310,895,295,83,79,0
311,895,295,83,79,0
312,895,294,83,79,0
313,895,294,83,79,0
314,895,293,83,79,0
315,895,293,83,79,0
316,895,293,83,79,0
317,895,292,83,79,0
318,895,292,83,79,0
319,895,291,83,79,0
320,896,291,83,79,0
321,896,291,83,79,0
322,896,290,83,79,0
323,896,290,83,79,0
324,896,290,83,79,0
325,896,289,83,79,0
326,896,289,83,79,0
327,896,288,83,79,0
328,896,288,83,79,0
329,897,288,83,79,0
330,897,287,83,79,0
331,897,287,83,79,0
332,897,286,83,79,0
333,897,286,83,79,0
334,897,286,83,79,0
335,897,285,83,79,0
336,897,285,83,79,0
337,898,285,83,79,0
338,897,281,83,79,0
339,897,278,83,79,0
340,896,275,83,79,0
341,896,272,83,79,0
342,896,269,83,79,0
343,895,265,83,79,0
344,895,262,83,79,0
345,894,259,83,79,0
346,894,256,83,79,0
347,894,253,83,79,0
348,894,250,83,79,0
349,895,248,83,79,0
350,895,246,83,79,0
351,896,243,83,79,0
352,897,241,83,79,0
353,897,239,83,79,0
354,898,236,83,79,0
355,898,234,83,79,0
356,899,232,83,79,0
357,900,230,83,79,0
358,900,229,83,79,0
359,900,228,83,79,0
360,901,227,83,79,0
361,901,226,83,79,0
362,902,226,83,79,0
363,902,225,83,79,0
364,902,224,83,79,0
365,903,223,83,79,0
366,903,222,83,79,0
367,904,222,83,79,0
368,904,221,83,79,0
369,904,220,83,79,0
370,904,219,83,79,0
371,904,219,83,79,0
372,904,218,83,79,0
373,904,217,83,79,0
374,904,217,83,79,0
375,904,216,83,79,0
376,904,215,83,79,0
377,904,215,83,79,0
378,904,215,83,79,0
379,904,215,83,79,0
380,905,215,83,79,0
381,905,215,83,79,0
382,906,215,83,79,0
383,906,215,83,79,0
384,906,215,83,79,0
385,907,215,83,79,0
386,907,215,83,79,0
387,908,215,83,79,0
388,907,215,83,79,0
389,906,215,83,79,0
390,905,215,83,79,0
391,905,215,83,79,0
392,904,215,83,79,0
393,903,215,83,79,0
394,903,215,83,79,0
395,902,215,83,79,0
396,901,215,83,79,0
397,901,216,83,79,0
398,901,217,83,79,0
399,901,219,83,79,0
400,901,220,83,79,0
401,901,222,83,79,0
402,901,224,83,79,0
403,901,225,83,79,0
404,901,227,83,79,0
405,901,228,83,79,0
406,901,230,83,79,0
407,902,232,83,79,0
408,902,232,83,79,0
409,902,233,83,79,0
410,902,234,83,79,0
411,903,235,83,79,0
412,903,236,83,79,0
413,903,236,83,79,0
414,904,237,83,79,0
415,904,238,83,79,0
416,904,239,83,79,0
417,905,240,83,79,0
418,904,240,83,79,0
419,904,240,83,79,0
420,903,240,83,79,0
421,903,240,83,79,0
422,903,240,83,79,0
423,902,240,83,79,0
424,902,240,83,79,0
425,901,240,83,79,0
426,901,240,83,79,0
427,901,240,83,79,0
428,901,239,83,79,0
429,901,239,83,79,0
430,901,239,83,79,0
431,901,239,83,79,0
432,901,239,83,79,0
433,901,239,83,79,0
434,901,239,83,79,0
435,901,239,83,79,0
436,901,239,83,79,0
437,901,239,83,79,0
438,901,239,83,79,0
439,901,238,83,79,0
440,901,238,83,79,0
441,901,238,83,79,0
442,901,238,83,79,0
443,901,238,83,79,0
444,901,238,83,79,0
445,901,238,83,79,0
446,901,238,83,79,0
447,901,238,83,79,0
448,901,238,83,79,0
449,901,238,83,79,0
450,901,237,83,79,0
451,901,237,83,79,0
452,901,237,83,79,0
453,901,237,83,79,0
454,901,237,83,79,0
455,901,237,83,79,0
456,901,237,83,79,0
457,901,237,83,79,0
458,901,237,83,79,0
459,901,237,83,79,0
460,901,237,83,79,0
461,885,238,83,79,0
462,869,239,83,79,0
463,853,240,83,79,0
464,837,241,83,79,0
465,822,242,83,79,0
466,806,243,83,79,0
467,790,244,83,79,0
468,774,245,83,79,0
469,758,246,83,79,0
470,743,247,83,79,0
471,730,253,83,79,0
472,718,260,83,79,0
473,705,266,83,79,0
474,693,273,83,79,0
475,680,279,83,79,0
476,668,286,83,79,0
477,655,292,83,79,0
478,643,299,83,79,0
479,634,301,83,79,0
480,626,303,83,79,0
481,617,305,83,79,0
482,609,307,83,79,0
483,601,309,83,79,0
484,592,311,83,79,0
485,584,313,83,79,0
486,576,315,83,79,0
487,573,308,83,79,0
488,570,302,83,79,0
489,567,295,83,79,0
490,565,289,83,79,0
491,562,282,83,79,0
492,559,276,83,79,0
493,557,270,83,79,0
494,557,266,83,79,0
495,557,263,83,79,0
496,557,260,83,79,0
497,557,257,83,79,0
498,557,254,83,79,0
499,557,251,83,79,0
500,557,248,83,79,0
501,557,246,83,79,0
502,558,245,83,79,0
503,559,244,83,79,0
504,560,243,83,79,0
505,561,242,83,79,0
506,561,241,83,79,0
507,562,240,83,79,0
508,563,239,83,79,0
509,564,238,83,79,0
510,565,237,83,79,0
511,565,237,83,79,0
512,565,237,83,79,0
513,565,237,83,79,0
514,565,237,83,79,0
515,565,237,83,79,0
516,566,237,83,79,0
517,568,238,83,79,0
518,570,239,83,79,0
519,572,240,83,79,0
520,574,242,83,79,0
521,573,244,83,79,0
522,573,246,83,79,0
523,573,248,83,79,0
524,573,250,83,79,0
525,573,252,83,79,0
526,573,255,83,79,0
527,573,254,83,79,0
528,573,253,83,79,0
529,574,252,83,79,0
530,574,251,83,79,0
531,575,250,83,79,0
532,575,249,83,79,0
533,575,248,83,79,0
534,576,247,83,79,0
535,576,246,83,79,0
536,577,246,83,79,0
537,577,244,83,79,0
538,578,243,83,79,0
539,578,242,83,79,0
540,579,241,83,79,0
541,580,240,83,79,0
542,580,239,83,79,0
543,581,238,83,79,0
544,581,237,83,79,0
545,582,236,83,79,0
546,583,235,83,79,0
547,583,234,83,79,0
548,583,233,83,79,0
549,583,232,83,79,0
550,583,231,83,79,0
551,584,231,83,79,0
552,584,230,83,79,0
553,584,229,83,79,0
554,584,228,83,79,0
555,584,227,83,79,0
556,585,227,83,79,0
557,585,225,83,79,0
558,585,224,83,79,0
559,585,222,83,79,0
560,585,221,83,79,0
561,585,220,83,79,0
562,585,218,83,79,0
563,585,217,83,79,0
564,585,215,83,79,0
565,585,214,83,79,0
566,585,213,83,79,0
567,584,212,83,79,0
568,584,211,83,79,0
569,583,210,83,79,0
570,583,209,83,79,0
571,583,209,83,79,0
572,582,208,83,79,0
573,582,207,83,79,0
574,581,206,83,79,0
575,581,205,83,79,0
576,581,205,83,79,0
577,581,204,83,79,0
578,581,203,83,79,0
579,581,203,83,79,0
580,581,202,83,79,0
581,581,202,83,79,0
582,581,201,83,79,0
583,581,200,83,79,0
584,581,200,83,79,0
585,581,199,83,79,0
586,581,199,83,79,0
587,580,198,83,79,0
588,580,198,82,79,0
589,580,198,82,78,0
590,580,198,81,78,0
591,580,198,81,78,0
592,580,198,80,77,0
593,579,197,81,78,0
594,579,197,80,78,0
595,579,197,80,77,0
596,579,197,79,77,0
597,579,197,78,77,0
598,579,197,78,76,0
599,579,197,77,76,0
600,578,196,78,77,0
